" Date","SPY Open","SPY Low","SPY High","SPY Close","SPY Adj. Close","SPY SMA (50D)","SPY SMA (200D)"
12-10-2015,"185.41 ","185.15 ","187.22 ","205.87 ","185.81 ","185.58 ","185.27 "
12-09-2015,"186.10 ","184.29 ","188.35 ","205.34 ","185.33 ","185.32 ","185.28 "
12-08-2015,"186.37 ","185.73 ","188.00 ","206.95 ","186.79 ","185.01 ","185.30 "
12-07-2015,"188.85 ","187.01 ","189.30 ","208.35 ","188.05 ","184.67 ","185.31 "
12-04-2015,"186.00 ","185.87 ","189.51 ","209.62 ","189.20 ","184.39 ","185.30 "
12-03-2015,"188.48 ","184.80 ","188.77 ","205.61 ","185.58 ","184.09 ","185.30 "
12-02-2015,"190.10 ","187.94 ","190.44 ","208.53 ","188.21 ","183.87 ","185.30 "
12-01-2015,"189.03 ","188.74 ","190.28 ","210.68 ","190.15 ","183.61 ","185.30 "
11-30-2015,"189.31 ","188.24 ","189.44 ","208.69 ","188.36 ","183.35 ","185.28 "
11-27-2015,"189.03 ","188.51 ","189.36 ","209.56 ","189.14 ","183.11 ","185.27 "
11-25-2015,"189.09 ","188.65 ","189.31 ","209.32 ","188.93 ","182.92 ","185.26 "
11-24-2015,"187.62 ","187.20 ","189.39 ","209.35 ","188.95 ","182.73 ","185.23 "
11-23-2015,"188.98 ","188.20 ","189.52 ","209.07 ","188.70 ","182.52 ","185.21 "
11-20-2015,"189.04 ","188.51 ","189.65 ","209.31 ","188.92 ","182.27 ","185.17 "
11-19-2015,"188.27 ","187.92 ","188.68 ","208.55 ","188.23 ","182.02 ","185.14 "
11-18-2015,"185.97 ","185.92 ","188.55 ","208.73 ","188.39 ","181.77 ","185.12 "
11-17-2015,"185.92 ","184.92 ","186.87 ","205.47 ","185.45 ","181.50 ","185.09 "
11-16-2015,"182.61 ","182.48 ","185.65 ","205.62 ","185.59 ","181.34 ","185.07 "
11-13-2015,"184.44 ","182.71 ","184.73 ","202.54 ","182.81 ","181.09 ","185.04 "
11-12-2015,"186.38 ","184.86 ","186.89 ","204.84 ","184.88 ","180.94 ","185.01 "
11-11-2015,"188.53 ","187.43 ","188.58 ","207.74 ","187.50 ","180.75 ","184.99 "
11-10-2015,"187.29 ","187.00 ","188.28 ","208.56 ","188.24 ","180.45 ","184.94 "
11-09-2015,"188.92 ","186.79 ","189.08 ","208.08 ","187.81 ","180.23 ","184.90 "
11-06-2015,"189.31 ","188.15 ","189.83 ","210.04 ","189.58 ","180.05 ","184.87 "
11-05-2015,"189.93 ","188.72 ","190.42 ","210.15 ","189.68 ","179.84 ","184.84 "
11-04-2015,"190.76 ","189.29 ","190.89 ","210.36 ","189.86 ","179.54 ","184.81 "
11-03-2015,"189.51 ","189.27 ","191.04 ","211.00 ","190.44 ","179.11 ","184.76 "
11-02-2015,"188.02 ","187.89 ","190.10 ","210.39 ","189.89 ","178.70 ","184.71 "
10-30-2015,"188.69 ","187.50 ","189.03 ","207.93 ","187.67 ","178.45 ","184.65 "
10-29-2015,"188.05 ","187.92 ","188.88 ","208.83 ","188.48 ","178.36 ","184.60 "
10-28-2015,"186.83 ","186.12 ","188.62 ","208.95 ","188.59 ","178.33 ","184.55 "
10-27-2015,"186.11 ","185.74 ","186.83 ","206.60 ","186.47 ","178.33 ","184.51 "
10-26-2015,"187.10 ","186.44 ","187.17 ","207.00 ","186.83 ","178.38 ","184.48 "
10-23-2015,"187.06 ","186.20 ","187.69 ","207.51 ","187.29 ","178.41 ","184.45 "
10-22-2015,"183.20 ","182.18 ","185.49 ","205.26 ","185.26 ","178.41 ","184.43 "
10-21-2015,"183.77 ","182.00 ","183.94 ","201.85 ","182.18 ","178.46 ","184.40 "
10-20-2015,"183.09 ","182.81 ","183.98 ","203.09 ","183.30 ","178.56 ","184.38 "
10-19-2015,"182.77 ","182.44 ","183.56 ","203.37 ","183.56 ","178.67 ","184.36 "
10-16-2015,"183.07 ","182.25 ","183.48 ","203.27 ","183.47 ","178.74 ","184.36 "
10-15-2015,"180.59 ","180.19 ","182.64 ","202.35 ","182.64 ","178.81 ","184.36 "
10-14-2015,"180.68 ","179.56 ","181.30 ","199.29 ","179.87 ","178.93 ","184.37 "
10-13-2015,"181.10 ","180.56 ","182.46 ","200.25 ","180.74 ","179.09 ","184.40 "
10-12-2015,"181.80 ","181.34 ","182.10 ","201.52 ","181.89 ","179.25 ","184.42 "
10-09-2015,"181.76 ","181.04 ","182.23 ","201.33 ","181.71 ","179.39 ","184.43 "
10-08-2015,"179.57 ","179.24 ","181.91 ","201.21 ","181.61 ","179.54 ","184.45 "
10-07-2015,"179.52 ","178.24 ","180.36 ","199.41 ","179.98 ","179.69 ","184.46 "
10-06-2015,"178.99 ","177.81 ","179.59 ","197.79 ","178.52 ","179.85 ","184.48 "
10-05-2015,"177.32 ","177.20 ","179.38 ","198.47 ","179.13 ","179.99 ","184.50 "
10-02-2015,"171.28 ","170.69 ","176.03 ","195.00 ","176.00 ","180.15 ","184.50 "
10-01-2015,"173.37 ","171.33 ","173.74 ","192.13 ","173.41 ","180.40 ","184.50 "
09-30-2015,"171.82 ","170.98 ","173.14 ","191.63 ","172.96 ","180.73 ","184.51 "
09-29-2015,"169.93 ","168.72 ","171.25 ","188.12 ","169.79 ","181.07 ","184.54 "
09-28-2015,"173.10 ","169.36 ","173.21 ","188.01 ","169.69 ","181.49 ","184.59 "
09-25-2015,"175.68 ","173.12 ","176.00 ","192.85 ","174.06 ","181.92 ","184.64 "
09-24-2015,"173.43 ","171.99 ","174.60 ","192.90 ","174.11 ","182.25 ","184.68 "
09-23-2015,"175.20 ","174.12 ","175.70 ","193.60 ","174.74 ","182.55 ","184.73 "
09-22-2015,"174.99 ","173.80 ","175.51 ","193.91 ","175.02 ","182.84 ","184.77 "
09-21-2015,"177.30 ","176.19 ","178.42 ","196.46 ","177.32 ","183.10 ","184.82 "
09-18-2015,"176.64 ","175.97 ","179.33 ","195.45 ","176.41 ","183.28 ","184.85 "
09-17-2015,"179.60 ","178.93 ","182.18 ","199.73 ","179.34 ","183.43 ","184.88 "
09-16-2015,"178.52 ","178.15 ","179.95 ","200.18 ","179.74 ","183.52 ","184.90 "
09-15-2015,"176.54 ","175.95 ","178.67 ","198.46 ","178.20 ","183.66 ","184.92 "
09-14-2015,"176.84 ","175.48 ","176.90 ","196.01 ","176.00 ","183.81 ","184.94 "
09-11-2015,"175.43 ","174.67 ","176.72 ","196.74 ","176.65 ","184.01 ","184.98 "
09-10-2015,"174.70 ","174.42 ","177.08 ","195.85 ","175.85 ","184.21 ","185.01 "
09-09-2015,"178.97 ","174.51 ","179.10 ","194.79 ","174.90 ","184.39 ","185.05 "
09-08-2015,"175.93 ","175.24 ","177.43 ","197.43 ","177.27 ","184.58 ","185.08 "
09-04-2015,"173.16 ","172.05 ","174.07 ","192.59 ","172.93 ","184.80 ","185.10 "
09-03-2015,"176.22 ","175.05 ","177.83 ","195.55 ","175.58 ","185.11 ","185.15 "
09-02-2015,"174.75 ","172.77 ","175.50 ","195.41 ","175.46 ","185.38 ","185.17 "
09-01-2015,"173.40 ","171.26 ","174.88 ","191.77 ","172.19 ","185.68 ","185.20 "
08-31-2015,"177.88 ","176.90 ","178.79 ","197.67 ","177.49 ","186.04 ","185.24 "
08-28-2015,"178.23 ","177.71 ","179.43 ","199.28 ","178.93 ","186.27 ","185.26 "
08-27-2015,"176.90 ","175.28 ","179.06 ","199.27 ","178.92 ","186.50 ","185.27 "
08-26-2015,"172.47 ","169.14 ","174.90 ","194.46 ","174.61 ","186.68 ","185.27 "
08-25-2015,"175.48 ","167.84 ","175.49 ","187.27 ","168.15 ","186.95 ","185.30 "
08-24-2015,"168.35 ","163.78 ","177.32 ","189.55 ","170.20 ","187.32 ","185.36 "
08-21-2015,"181.13 ","177.35 ","183.12 ","197.63 ","177.45 ","187.67 ","185.40 "
08-20-2015,"185.43 ","183.08 ","187.02 ","203.97 ","183.14 ","187.90 ","185.40 "
08-19-2015,"187.74 ","186.18 ","188.57 ","208.32 ","187.05 ","188.01 ","185.38 "
08-18-2015,"188.79 ","188.29 ","189.17 ","209.98 ","188.54 ","187.99 ","185.34 "
08-17-2015,"187.40 ","186.91 ","189.09 ","210.59 ","189.09 ","187.95 ","185.28 "
08-14-2015,"187.15 ","187.00 ","188.12 ","209.42 ","188.04 ","187.92 ","185.21 "
08-13-2015,"187.42 ","186.77 ","188.16 ","208.66 ","187.36 ","187.91 ","185.15 "
08-12-2015,"185.96 ","184.39 ","187.79 ","208.92 ","187.59 ","187.95 ","185.08 "
08-11-2015,"187.63 ","186.55 ","188.08 ","208.67 ","187.37 ","187.98 ","185.01 "
08-10-2015,"187.91 ","187.91 ","189.16 ","210.57 ","189.07 ","188.01 ","184.93 "
08-07-2015,"186.91 ","185.75 ","187.07 ","207.95 ","186.72 ","188.00 ","184.84 "
08-06-2015,"188.82 ","186.45 ","188.93 ","208.35 ","187.08 ","188.06 ","184.77 "
08-05-2015,"188.96 ","188.32 ","189.74 ","210.07 ","188.62 ","188.12 ","184.67 "
08-04-2015,"188.29 ","187.48 ","188.78 ","209.38 ","188.00 ","188.12 ","184.56 "
08-03-2015,"188.97 ","187.35 ","189.04 ","209.79 ","188.37 ","188.16 ","184.45 "
07-31-2015,"189.83 ","188.70 ","189.86 ","210.50 ","189.01 ","188.21 ","184.33 "
07-30-2015,"188.70 ","188.04 ","189.48 ","210.82 ","189.30 ","188.24 ","184.21 "
07-29-2015,"188.09 ","187.94 ","189.49 ","210.77 ","189.25 ","188.26 ","184.10 "
07-28-2015,"186.57 ","185.69 ","188.11 ","209.33 ","187.96 ","188.28 ","183.99 "
07-27-2015,"185.81 ","185.20 ","186.36 ","206.79 ","185.68 ","188.32 ","183.91 "
07-24-2015,"188.83 ","186.40 ","188.89 ","208.00 ","186.76 ","188.40 ","183.85 "
07-23-2015,"189.93 ","188.33 ","190.04 ","210.18 ","188.72 ","188.41 ","183.77 "
07-22-2015,"189.39 ","189.36 ","190.15 ","211.37 ","189.79 ","188.39 ","183.69 "
07-21-2015,"190.74 ","189.81 ","191.02 ","211.75 ","190.13 ","188.36 ","183.61 "
07-20-2015,"191.03 ","190.54 ","191.41 ","212.59 ","190.88 ","188.34 ","183.52 "
07-17-2015,"190.62 ","190.18 ","190.85 ","212.48 ","190.79 ","188.26 ","183.43 "
07-16-2015,"190.24 ","189.98 ","190.62 ","212.30 ","190.62 ","188.16 ","183.35 "
07-15-2015,"189.21 ","188.60 ","189.71 ","210.61 ","189.11 ","188.08 ","183.27 "
07-14-2015,"188.31 ","188.25 ","189.50 ","210.68 ","189.17 ","188.07 ","183.20 "
07-13-2015,"187.65 ","187.61 ","188.47 ","209.77 ","188.35 ","188.05 ","183.12 "
07-10-2015,"186.13 ","184.03 ","186.75 ","207.48 ","186.30 ","188.01 ","183.06 "
07-09-2015,"185.90 ","183.86 ","186.18 ","204.90 ","183.98 ","188.05 ","183.00 "
07-08-2015,"185.37 ","183.40 ","185.65 ","204.53 ","183.65 ","188.15 ","182.97 "
07-07-2015,"185.83 ","183.27 ","186.92 ","208.02 ","186.78 ","188.24 ","182.93 "
07-06-2015,"184.76 ","184.55 ","186.45 ","206.72 ","185.61 ","188.29 ","182.89 "
07-02-2015,"186.83 ","185.70 ","187.01 ","207.31 ","186.14 ","188.35 ","182.85 "
07-01-2015,"186.52 ","185.47 ","186.79 ","207.50 ","186.31 ","188.39 ","182.80 "
06-30-2015,"186.10 ","184.32 ","186.15 ","205.85 ","184.83 ","188.41 ","182.74 "
06-29-2015,"186.80 ","184.37 ","188.40 ","205.42 ","184.45 ","188.47 ","182.69 "
06-26-2015,"188.82 ","187.81 ","189.08 ","209.82 ","188.40 ","188.49 ","182.65 "
06-25-2015,"189.55 ","188.35 ","189.68 ","209.86 ","188.43 ","188.48 ","182.59 "
06-24-2015,"190.10 ","188.98 ","190.51 ","210.50 ","189.01 ","188.48 ","182.53 "
06-23-2015,"190.48 ","189.97 ","190.75 ","212.04 ","190.39 ","188.44 ","182.47 "
06-22-2015,"190.27 ","190.03 ","190.88 ","211.89 ","190.26 ","188.37 ","182.40 "
06-19-2015,"189.87 ","188.88 ","189.95 ","210.81 ","189.29 ","188.32 ","182.33 "
06-18-2015,"188.82 ","188.21 ","190.63 ","212.78 ","190.13 ","188.27 ","182.27 "
06-17-2015,"188.17 ","187.07 ","188.83 ","210.59 ","188.17 ","188.18 ","182.20 "
06-16-2015,"186.69 ","186.50 ","187.96 ","210.25 ","187.87 ","188.12 ","182.14 "
06-15-2015,"186.43 ","185.67 ","187.16 ","209.11 ","186.85 ","188.08 ","182.08 "
06-12-2015,"188.22 ","187.36 ","188.97 ","210.01 ","187.66 ","188.03 ","182.03 "
06-11-2015,"188.97 ","188.72 ","189.51 ","211.63 ","189.10 ","187.95 ","181.98 "
06-10-2015,"187.08 ","187.02 ","188.91 ","210.95 ","188.50 ","187.86 ","181.91 "
06-09-2015,"186.26 ","185.58 ","186.84 ","208.45 ","186.26 ","187.81 ","181.85 "
06-08-2015,"187.32 ","186.21 ","187.49 ","208.48 ","186.29 ","187.76 ","181.79 "
06-05-2015,"187.60 ","186.74 ","188.16 ","209.77 ","187.44 ","187.71 ","181.74 "
06-04-2015,"188.60 ","187.42 ","189.31 ","210.13 ","187.76 ","187.63 ","181.67 "
06-03-2015,"189.43 ","188.84 ","190.03 ","211.92 ","189.36 ","187.61 ","181.60 "
06-02-2015,"188.56 ","187.89 ","189.60 ","211.36 ","188.86 ","187.58 ","181.52 "
06-01-2015,"189.38 ","188.20 ","189.74 ","211.57 ","189.05 ","187.56 ","181.44 "
05-29-2015,"189.77 ","188.38 ","189.82 ","211.14 ","188.67 ","187.51 ","181.35 "
05-28-2015,"189.73 ","189.10 ","189.96 ","212.46 ","189.84 ","187.48 ","181.26 "
05-27-2015,"188.76 ","188.33 ","190.31 ","212.70 ","190.06 ","187.38 ","181.16 "
05-26-2015,"189.79 ","187.83 ","190.25 ","210.70 ","188.27 ","187.29 ","181.06 "
05-22-2015,"190.36 ","190.25 ","190.81 ","212.99 ","190.32 ","187.19 ","180.96 "
05-21-2015,"190.07 ","189.89 ","191.00 ","213.50 ","190.77 ","187.06 ","180.86 "
05-20-2015,"190.46 ","189.88 ","191.02 ","212.88 ","190.22 ","186.89 ","180.75 "
05-19-2015,"190.54 ","190.05 ","190.84 ","213.03 ","190.35 ","186.73 ","180.65 "
05-18-2015,"189.65 ","189.58 ","190.68 ","213.10 ","190.42 ","186.63 ","180.55 "
05-15-2015,"189.83 ","189.31 ","189.98 ","212.44 ","189.83 ","186.51 ","180.44 "
05-14-2015,"188.75 ","188.46 ","189.72 ","212.21 ","189.62 ","186.46 ","180.36 "
05-13-2015,"188.07 ","187.41 ","188.74 ","210.02 ","187.66 ","186.41 ","180.28 "
05-12-2015,"187.30 ","186.41 ","188.21 ","209.98 ","187.63 ","186.41 ","180.21 "
05-11-2015,"189.05 ","188.11 ","189.34 ","210.60 ","188.19 ","186.43 ","180.15 "
05-08-2015,"188.43 ","188.34 ","189.31 ","211.62 ","189.09 ","186.42 ","180.08 "
05-07-2015,"185.79 ","185.43 ","187.09 ","208.87 ","186.64 ","186.39 ","180.01 "
05-06-2015,"187.25 ","184.75 ","187.58 ","208.04 ","185.90 ","186.43 ","179.95 "
05-05-2015,"188.57 ","186.51 ","188.95 ","208.90 ","186.66 ","186.48 ","179.89 "
05-04-2015,"188.75 ","188.63 ","189.45 ","211.32 ","188.83 ","186.50 ","179.82 "
05-01-2015,"187.11 ","187.00 ","188.33 ","210.72 ","188.29 ","186.48 ","179.74 "
04-30-2015,"187.54 ","185.52 ","187.96 ","208.46 ","186.27 ","186.45 ","179.67 "
04-29-2015,"187.98 ","187.29 ","188.80 ","210.57 ","188.16 ","186.47 ","179.61 "
04-28-2015,"188.31 ","187.05 ","188.99 ","211.44 ","188.93 ","186.44 ","179.54 "
04-27-2015,"189.73 ","188.13 ","189.86 ","210.77 ","188.33 ","186.40 ","179.46 "
04-24-2015,"189.13 ","188.64 ","189.41 ","211.65 ","189.12 ","186.35 ","179.38 "
04-23-2015,"187.78 ","187.66 ","189.38 ","211.16 ","188.68 ","186.24 ","179.31 "
04-22-2015,"187.66 ","186.66 ","188.41 ","210.63 ","188.21 ","186.15 ","179.23 "
04-21-2015,"188.25 ","186.97 ","188.41 ","209.60 ","187.29 ","186.03 ","179.15 "
04-20-2015,"186.81 ","186.72 ","187.87 ","209.85 ","187.51 ","185.94 ","179.09 "
04-17-2015,"186.70 ","184.97 ","186.96 ","207.95 ","185.81 ","185.86 ","179.02 "
04-16-2015,"187.67 ","187.46 ","188.52 ","210.37 ","187.98 ","185.77 ","178.96 "
04-15-2015,"187.69 ","187.60 ","188.58 ","210.43 ","188.03 ","185.65 ","178.88 "
04-14-2015,"186.62 ","185.95 ","187.39 ","209.49 ","187.19 ","185.49 ","178.80 "
04-13-2015,"187.53 ","186.78 ","188.21 ","209.09 ","186.83 ","185.29 ","178.73 "
04-10-2015,"186.93 ","186.72 ","187.73 ","210.04 ","187.68 ","185.15 ","178.66 "
04-09-2015,"185.66 ","185.14 ","186.91 ","208.90 ","186.66 ","184.96 ","178.57 "
04-08-2015,"185.46 ","185.04 ","186.32 ","207.97 ","185.84 ","184.83 ","178.50 "
04-07-2015,"185.73 ","185.18 ","186.54 ","207.28 ","185.22 ","184.77 ","178.44 "
04-06-2015,"183.51 ","183.37 ","186.26 ","207.83 ","185.71 ","184.71 ","178.37 "
04-02-2015,"183.73 ","183.54 ","184.95 ","206.44 ","184.46 ","184.66 ","178.30 "
04-01-2015,"184.42 ","182.74 ","184.45 ","205.70 ","183.80 ","184.59 ","178.23 "
03-31-2015,"185.20 ","184.39 ","185.95 ","206.43 ","184.46 ","184.51 ","178.17 "
03-30-2015,"184.95 ","184.93 ","186.40 ","208.25 ","186.08 ","184.40 ","178.10 "
03-27-2015,"183.29 ","183.09 ","184.03 ","205.74 ","183.84 ","184.22 ","178.01 "
03-26-2015,"183.14 ","182.39 ","184.40 ","205.27 ","183.42 ","184.12 ","177.95 "
03-25-2015,"186.82 ","183.81 ","187.07 ","205.76 ","183.86 ","184.05 ","177.89 "
03-24-2015,"187.51 ","186.52 ","188.00 ","208.82 ","186.59 ","183.98 ","177.83 "
03-23-2015,"188.02 ","187.65 ","188.64 ","210.00 ","187.65 ","183.88 ","177.75 "
03-20-2015,"187.39 ","187.19 ","188.56 ","210.41 ","188.01 ","183.79 ","177.66 "
03-19-2015,"186.78 ","185.95 ","187.23 ","209.50 ","186.37 ","183.63 ","177.57 "
03-18-2015,"184.49 ","183.81 ","187.94 ","210.46 ","187.22 ","183.45 ","177.48 "
03-17-2015,"184.76 ","184.13 ","185.41 ","207.96 ","185.00 ","183.30 ","177.39 "
03-16-2015,"183.89 ","183.13 ","185.65 ","208.58 ","185.55 ","183.25 ","177.31 "
03-13-2015,"183.94 ","181.99 ","184.97 ","205.83 ","183.10 ","183.20 ","177.23 "
03-12-2015,"182.60 ","182.54 ","184.30 ","207.10 ","184.23 ","183.23 ","177.15 "
03-11-2015,"182.62 ","181.83 ","182.81 ","204.50 ","181.92 ","183.26 ","177.07 "
03-10-2015,"183.89 ","182.30 ","183.98 ","204.98 ","182.35 ","183.33 ","176.99 "
03-09-2015,"184.80 ","184.63 ","185.74 ","208.36 ","185.35 ","183.38 ","176.91 "
03-06-2015,"186.30 ","184.23 ","186.76 ","207.50 ","184.59 ","183.37 ","176.81 "
03-05-2015,"187.36 ","186.68 ","187.52 ","210.46 ","187.22 ","183.37 ","176.71 "
03-04-2015,"187.17 ","185.98 ","187.25 ","210.23 ","187.02 ","183.30 ","176.60 "
03-03-2015,"188.12 ","186.88 ","188.64 ","211.12 ","187.81 ","183.22 ","176.49 "
03-02-2015,"187.51 ","187.45 ","188.65 ","211.99 ","188.58 ","183.03 ","176.37 "
02-27-2015,"187.93 ","187.35 ","188.22 ","210.66 ","187.40 ","182.76 ","176.26 "
02-26-2015,"188.16 ","187.39 ","188.33 ","211.38 ","188.04 ","182.54 ","176.15 "
02-25-2015,"188.29 ","187.90 ","188.81 ","211.63 ","188.26 ","182.34 ","176.05 "
02-24-2015,"187.81 ","187.49 ","188.64 ","211.81 ","188.42 ","182.19 ","175.93 "
02-23-2015,"187.65 ","187.24 ","187.89 ","211.21 ","187.89 ","182.01 ","175.81 "
02-20-2015,"186.35 ","185.68 ","188.00 ","211.24 ","187.91 ","181.91 ","175.69 "
02-19-2015,"186.29 ","186.14 ","187.19 ","209.98 ","186.79 ","181.80 ","175.57 "
02-18-2015,"186.51 ","186.23 ","187.01 ","210.13 ","186.93 ","181.75 ","175.46 "
02-17-2015,"186.28 ","186.01 ","187.10 ","210.11 ","186.91 ","181.68 ","175.35 "
02-13-2015,"185.99 ","185.71 ","186.67 ","209.78 ","186.62 ","181.63 ","175.24 "
02-12-2015,"184.94 ","184.12 ","185.91 ","208.92 ","185.85 ","181.56 ","175.13 "
02-11-2015,"183.80 ","183.10 ","184.54 ","206.93 ","184.08 ","181.48 ","175.03 "
02-10-2015,"183.15 ","182.08 ","184.25 ","206.81 ","183.98 ","181.47 ","174.93 "
02-09-2015,"182.16 ","181.60 ","182.93 ","204.63 ","182.04 ","181.46 ","174.82 "
02-06-2015,"183.75 ","182.29 ","184.36 ","205.55 ","182.85 ","181.48 ","174.74 "
02-05-2015,"182.24 ","182.16 ","183.52 ","206.12 ","183.36 ","181.49 ","174.64 "
02-04-2015,"181.40 ","181.04 ","182.70 ","204.06 ","181.53 ","181.48 ","174.55 "
02-03-2015,"180.59 ","180.19 ","182.23 ","204.84 ","182.22 ","181.49 ","174.46 "
02-02-2015,"177.96 ","176.01 ","179.72 ","201.92 ","179.62 ","181.48 ","174.37 "
01-30-2015,"178.42 ","177.14 ","179.85 ","199.45 ","177.43 ","181.52 ","174.28 "
01-29-2015,"178.25 ","176.74 ","179.96 ","201.99 ","179.69 ","181.59 ","174.20 "
01-28-2015,"181.63 ","177.84 ","181.73 ","200.14 ","178.04 ","181.61 ","174.11 "
01-27-2015,"180.56 ","179.46 ","181.58 ","202.74 ","180.35 ","181.66 ","174.01 "
01-26-2015,"182.11 ","181.34 ","182.86 ","205.45 ","182.77 ","181.66 ","173.91 "
01-23-2015,"183.07 ","182.20 ","183.34 ","204.97 ","182.34 ","181.62 ","173.82 "
01-22-2015,"181.47 ","179.99 ","183.49 ","206.10 ","183.34 ","181.58 ","173.72 "
01-21-2015,"179.25 ","178.75 ","181.17 ","203.08 ","180.66 ","181.51 ","173.61 "
01-20-2015,"180.05 ","178.07 ","180.34 ","202.06 ","179.75 ","181.50 ","173.52 "
01-16-2015,"176.82 ","176.63 ","179.54 ","201.63 ","179.37 ","181.48 ","173.45 "
01-15-2015,"179.37 ","176.92 ","179.71 ","199.02 ","177.05 ","181.45 ","173.38 "
01-14-2015,"177.61 ","176.64 ","178.90 ","200.86 ","178.68 ","181.48 ","173.32 "
01-13-2015,"181.58 ","178.37 ","182.79 ","202.08 ","179.77 ","181.48 ","173.25 "
01-12-2015,"181.84 ","179.62 ","182.01 ","202.65 ","180.27 ","181.41 ","173.16 "
01-09-2015,"183.61 ","181.04 ","183.63 ","204.25 ","181.70 ","181.31 ","173.07 "
01-08-2015,"181.48 ","181.47 ","183.40 ","205.90 ","183.17 ","181.18 ","172.97 "
01-07-2015,"179.18 ","178.70 ","180.34 ","202.31 ","179.97 ","180.99 ","172.87 "
01-06-2015,"179.78 ","176.90 ","180.34 ","199.82 ","177.76 ","180.87 ","172.78 "
01-05-2015,"181.63 ","179.12 ","181.80 ","201.72 ","179.45 ","180.76 ","172.71 "
01-02-2015,"183.59 ","181.64 ","184.04 ","205.43 ","182.75 ","180.58 ","172.63 "
12-31-2014,"185.02 ","182.71 ","185.20 ","205.54 ","182.85 ","180.36 ","172.53 "
12-30-2014,"185.22 ","184.60 ","185.36 ","207.60 ","184.68 ","180.07 ","172.44 "
12-29-2014,"185.23 ","185.16 ","185.90 ","208.72 ","185.67 ","179.71 ","172.33 "
12-26-2014,"185.31 ","185.26 ","185.79 ","208.44 ","185.43 ","179.30 ","172.21 "
12-24-2014,"185.05 ","184.78 ","185.34 ","207.77 ","184.83 ","178.89 ","172.09 "
12-23-2014,"185.18 ","184.50 ","185.24 ","207.75 ","184.81 ","178.51 ","171.98 "
12-22-2014,"183.92 ","183.66 ","184.56 ","207.47 ","184.56 ","178.13 ","171.87 "
12-19-2014,"183.64 ","182.91 ","184.44 ","206.52 ","183.72 ","177.81 ","171.77 "
12-18-2014,"181.13 ","180.41 ","188.42 ","206.78 ","182.94 ","177.55 ","171.67 "
