Date,Close,Open,Low,High,Volume,Turnover
19-Aug-16,90.72,90.72,89.84,91,"3,873,369","350,046,230.75"
18-Aug-16,90.4,88.88,88.88,90.72,"7,362,925","662,039,293.66"
17-Aug-16,87.92,87.04,86.04,88.16,"4,175,328","364,588,393.27"
16-Aug-16,87.36,86.32,85.6,87.68,"4,274,225","371,146,972.92"
15-Aug-16,86.08,84.72,84.48,86.24,"4,245,644","362,836,479.73"
12-Aug-16,84,82.4,82.08,84,"3,991,257","332,043,980.81"
11-Aug-16,81.68,79.12,78.88,82.56,"3,946,306","320,148,566.51"
10-Aug-16,78.16,80.8,78,81.68,"3,878,978","307,735,418.02"
9-Aug-16,80.56,81.52,80.08,81.92,"3,217,803","260,156,567.79"
8-Aug-16,80.8,80.24,80.16,81.68,"3,611,362","291,888,464.24"
5-Aug-16,78.88,78.64,77.28,78.96,"3,856,123","301,768,732.59"
4-Aug-16,78.72,76.52,76.32,79.28,"3,780,071","294,246,322.37"
3-Aug-16,77.52,74.8,73.84,77.52,"4,553,718","346,691,573.64"
2-Aug-16,74.64,76.72,73.92,77.04,"3,786,734","284,515,773.90"
1-Aug-16,75.28,76.96,75.04,77.172,"4,745,970","359,979,470.12"
29-Jul-16,78.08,77.04,76.4,78.48,"3,188,434","247,386,493.90"
28-Jul-16,77.36,78.8,77.28,79.12,"3,546,301","276,259,227.86"
27-Jul-16,79.2,80.8,78.48,81.36,"3,619,341","287,964,470.30"
26-Jul-16,80.64,80.8,80.16,81.34,"2,977,274","240,382,562.53"
25-Jul-16,81.04,81.6,80.88,81.84,"3,042,163","247,369,410.53"
22-Jul-16,83.36,83.92,82.4,84,"2,811,778","233,530,509.14"
21-Jul-16,83.92,85.44,83.92,86,"2,542,980","215,762,394.36"
20-Jul-16,85.84,84.4,84.08,86.8,"3,318,990","284,586,818.03"
19-Jul-16,85.6,86.32,85.44,86.56,"2,223,179","190,980,223.91"
18-Jul-16,86.56,86.32,85.76,87.04,"2,480,280","214,108,578.96"
15-Jul-16,87.92,87.92,87.12,88.612,"2,957,015","259,738,187.21"
14-Jul-16,86.96,86.88,86.08,87.6,"2,683,241","233,307,000.28"
13-Jul-16,86,88.56,85.2,89.2,"4,293,168","371,582,140.22"
12-Jul-16,89.52,88.32,87.12,89.84,"3,828,093","339,449,498.99"
11-Jul-16,85.2,87.28,85.12,87.6,"2,100,743","180,943,076.65"
8-Jul-16,86.64,87.28,85.68,87.6,"2,692,583","233,396,274.10"
7-Jul-16,86.56,92,85.88,92.32,"4,539,441","400,440,382.02"
6-Jul-16,90.64,88.72,88.1,91.28,"2,179,524","195,559,741.02"
5-Jul-16,89.44,90.8,88.7192,90.96,"3,770,285","338,233,030.39"
1-Jul-16,94.24,92.16,92,94.24,"2,570,888","239,261,220.00"
30-Jun-16,92.56,93.28,92.16,94.316,"2,756,090","256,573,244.20"
29-Jun-16,94.32,92.4,92,95.68,"3,102,712","291,520,576.98"
28-Jun-16,91.76,91.2,89.608,91.76,"2,922,877","266,005,682.05"
27-Jun-16,89.52,89.76,87.68,89.76,"3,229,664","287,105,957.04"
24-Jun-16,91.2,91.04,90.88,92.64,"4,098,068","375,417,792.62"
23-Jun-16,95.84,95.36,94.24,96,"2,368,435","225,407,829.91"
22-Jun-16,93.92,95.92,92.64,96.32,"3,257,093","307,663,527.57"
21-Jun-16,95.12,94.04,93.52,95.52,"2,727,881","257,769,287.78"
20-Jun-16,95.28,94.56,94.08,95.68,"3,259,656","309,462,279.23"
17-Jun-16,93.28,91.6,91.12,93.36,"4,365,224","403,310,526.62"
16-Jun-16,89.12,91.2,88.88,91.3296,"3,883,583","349,046,422.84"
15-Jun-16,91.76,92.56,91.44,94.24,"2,918,805","270,964,915.95"
14-Jun-16,93.84,93.84,93.28,94.3192,"1,980,302","185,537,270.22"
13-Jun-16,94.08,93.68,93.6,95.52,"2,270,492","214,627,607.45"
10-Jun-16,94.96,96.16,94.64,96.8,"2,627,678","251,246,336.56"
9-Jun-16,98,97.52,97.52,98.56,"2,253,467","220,778,115.21"
8-Jun-16,99.44,98.72,98.2,99.6,"3,312,535","327,979,785.62"
7-Jun-16,97.76,96.8,96.56,97.92,"2,280,962","221,775,695.10"
6-Jun-16,96.32,96.08,95.2,96.64,"2,926,280","281,067,914.99"
3-Jun-16,94.56,95.12,93.6,95.12,"2,396,243","226,178,576.60"
2-Jun-16,94.88,93.36,93.2,95.68,"2,800,262","264,415,398.73"
1-Jun-16,95.44,92.96,92.48,95.44,"3,194,140","301,146,791.32"
31-May-16,94.96,95.84,94.56,97.04,"2,106,342","201,962,919.71"
27-May-16,95.84,94.72,94.4,95.92,"1,761,131","167,836,265.60"
26-May-16,95.6,96.88,95.36,96.96,"2,707,217","260,139,735.95"
25-May-16,96.24,95.36,94.28,96.4,"3,142,441","300,100,413.37"
24-May-16,94.56,93.36,93.28,94.8,"2,136,608","201,410,462.61"
23-May-16,93.28,92.08,91.92,93.5136,"2,035,133","188,981,774.60"
20-May-16,94,94.32,92.88,94.88,"2,402,505","225,488,574.51"
19-May-16,94.32,92.64,91.528,94.4,"2,737,810","254,636,580.12"
18-May-16,93.6,94.8,93.6,96,"3,678,183","349,104,660.79"
17-May-16,95.36,94,93.68,95.44,"2,788,866","264,032,082.18"
16-May-16,94.08,93.44,93.04,94.32,"3,339,176","312,981,924.62"
13-May-16,90.96,90.8,90.16,91.44,"1,903,755","172,920,266.31"
12-May-16,91.6,92.2,89.76,92.24,"2,993,300","273,025,704.65"
11-May-16,90.72,87.28,86.8,91.36,"3,667,274","329,056,377.96"
10-May-16,87.92,86,85.76,88.16,"2,631,890","229,741,899.60"
9-May-16,85.44,86.88,85.12,87.28,"2,767,886","238,051,940.86"
6-May-16,87.68,86.48,86.24,89.2,"3,299,585","289,592,309.35"
5-May-16,87.2,89.84,86.48,89.92,"4,269,870","376,989,633.57"
4-May-16,86.32,87.44,85.04,88.2904,"3,107,028","269,190,420.88"
3-May-16,85.92,86.88,85.24,87.04,"3,551,523","305,666,785.10"
2-May-16,88.4,89.92,87.6,90,"2,701,796","239,450,487.80"
29-Apr-16,90.4,91.36,88.96,92,"4,350,264","393,798,185.91"
28-Apr-16,89.76,89.28,88.8,90.72,"3,116,990","279,829,442.52"
27-Apr-16,89.12,88.2,86.08,89.72,"4,740,109","417,353,210.94"
26-Apr-16,86.48,85.28,84.96,86.96,"2,398,776","206,689,808.50"
25-Apr-16,84.4,86.24,83.76,86.48,"2,746,975","233,668,842.85"
22-Apr-16,86.08,86,85.52,87.44,"3,745,524","323,671,386.31"
21-Apr-16,85.76,85.68,84.64,86.56,"3,392,485","290,515,408.61"
20-Apr-16,86.08,81.92,81.6,87.04,"5,312,650","450,059,848.67"
19-Apr-16,83.52,82,81.76,84.32,"4,684,982","389,996,607.13"
18-Apr-16,81.36,78.72,78.32,81.92,"4,874,692","391,639,558.95"
15-Apr-16,82,82.24,81.04,82.64,"4,372,621","357,510,025.79"
14-Apr-16,83.84,84.64,83.36,85.2,"3,969,684","335,259,130.23"
13-Apr-16,84.08,84.72,83.84,85.92,"5,366,750","454,696,008.47"
12-Apr-16,85.12,82.96,82.48,85.76,"7,083,087","598,679,522.56"
11-Apr-16,82.24,81.52,81.2,82.72,"3,633,467","298,067,305.03"
8-Apr-16,80.24,79.8,79.44,80.88,"5,894,558","472,347,829.11"
7-Apr-16,76.08,75.92,74.664,76.3992,"3,525,628","266,276,905.38"
6-Apr-16,76.8,75.04,74.56,77.04,"5,712,074","434,371,061.15"
5-Apr-16,73.04,72.56,71.92,73.52,"5,333,546","387,581,774.70"
4-Apr-16,72.64,74.56,72.4,75.68,"4,840,889","357,537,322.03"
1-Apr-16,74.6336,75.28,74.56,75.64,"5,033,257","377,845,360.69"
31-Mar-16,77.6,77.44,77.36,79.36,"4,086,556","320,218,727.98"
30-Mar-16,77.84,79.92,77.6,81.04,"4,619,327","364,557,417.87"
29-Mar-16,78.4,77.68,77.04,78.5592,"4,371,819","339,981,031.79"
28-Mar-16,80.08,80.08,78.968,80.48,"3,406,009","271,495,158.10"
24-Mar-16,80.48,78.24,77.92,80.8,"6,322,041","503,278,599.27"
23-Mar-16,80.88,82.64,80.64,82.96,"5,024,270","410,294,286.60"
22-Mar-16,84.32,83.28,83.04,85.12,"3,535,921","297,195,918.50"
21-Mar-16,84.72,84,82.88,84.96,"4,374,413","368,381,602.44"
18-Mar-16,83.84,85.68,83.44,86.4,"4,864,946","412,328,881.94"
17-Mar-16,84.4,82.96,82.32,84.8,"5,133,832","430,086,104.25"
16-Mar-16,81.44,79.28,79.28,81.6,"4,788,968","385,248,243.74"
15-Mar-16,77.6,77.84,76.72,77.9512,"4,433,882","343,090,670.14"
14-Mar-16,79.04,79.36,78.08,79.44,"4,664,589","367,630,101.43"
11-Mar-16,81.52,81.68,80.48,82.32,"3,518,001","286,808,782.09"
10-Mar-16,80.32,79.68,79.04,80.96,"4,136,206","331,089,116.98"
9-Mar-16,81.2,78.96,78.8,81.68,"5,498,168","442,298,416.41"
8-Mar-16,77.2,80.32,77.2,80.32,"5,712,568","449,118,367.09"
7-Mar-16,80.88,77.44,77.36,81.16,"8,387,155","668,407,951.70"
4-Mar-16,77.2,74.32,73.44,77.2,"6,121,727","463,238,678.73"
3-Mar-16,74,73.04,72.88,75.28,"4,296,735","317,466,899.31"
2-Mar-16,74.4,72.08,71.52,74.88,"6,188,485","454,132,871.08"
1-Mar-16,73.2,71.84,71.12,74.04,"5,950,670","433,019,365.45"
29-Feb-16,72,70.88,70.24,72.32,"6,325,547","451,743,624.25"
26-Feb-16,70.24,73.12,69.6,73.28,"7,349,927","525,730,755.10"
25-Feb-16,70.4,67.84,66.24,71.3488,"4,938,338","339,946,759.42"
24-Feb-16,68.72,65.52,65.12,69.04,"6,023,732","404,663,176.25"
23-Feb-16,67.84,70.08,67.44,70.08,"7,803,403","531,539,795.85"
22-Feb-16,71.28,71.24,70.72,72.08,"6,746,510","480,988,741.44"
19-Feb-16,68.4,68.4,66.8,68.76,"5,945,325","404,138,702.25"
18-Feb-16,69.28,72.24,69.2,72.56,"6,923,760","489,160,930.96"
17-Feb-16,70.24,67.44,67.12,71.2,"7,534,179","524,279,116.72"
16-Feb-16,66.48,67.96,65.44,68.16,"6,118,756","407,472,523.33"
12-Feb-16,66.64,65.28,64.08,68.16,"8,488,396","563,667,838.27"
11-Feb-16,63.9384,62.56,61.36,64.24,"11,998,840","752,695,536.59"
10-Feb-16,63.68,63.76,63.12,67.2,"8,022,853","516,129,531.02"
9-Feb-16,65.44,68.08,63.76,69.36,"7,226,552","476,978,208.68"
8-Feb-16,69.12,70.16,68.16,70.56,"4,787,287","331,346,331.19"
5-Feb-16,71.28,72.32,70.4,73.84,"4,355,950","313,538,887.35"
4-Feb-16,72.96,76.4,72.48,77.2,"5,623,152","417,698,226.89"
3-Feb-16,74.72,70.72,68.32,74.8,"9,030,785","653,615,361.43"
2-Feb-16,68.56,69.76,68.48,70.48,"5,554,689","384,571,309.17"
1-Feb-16,72.16,74.76,71.92,74.88,"6,111,230","446,601,788.48"
29-Jan-16,77.2,78.16,75.04,79.04,"5,901,219","455,576,448.98"
28-Jan-16,77.6,78.4,75.28,78.88,"8,268,882","637,638,315.14"
27-Jan-16,73.44,71.36,70.32,75.4,"8,928,711","653,172,984.47"
26-Jan-16,71.76,70.48,69.92,74.48,"6,430,597","463,028,799.57"
25-Jan-16,68.32,71.52,68.32,72.96,"6,934,880","488,582,024.89"
22-Jan-16,74.16,72.72,71.76,74.32,"7,819,526","569,832,847.03"
21-Jan-16,68.48,64.8,64.48,69.52,"10,902,175","733,869,680.50"
20-Jan-16,65.92,66.72,63.36,66.96,"10,401,950","678,093,316.96"
19-Jan-16,67.92,70,67.6,70.16,"7,540,324","518,432,821.27"
15-Jan-16,70.32,70.32,69.12,71.16,"11,602,613","814,903,945.69"
14-Jan-16,73.84,73.12,72.32,74.72,"5,953,412","438,368,954.98"
13-Jan-16,72.72,74.4,71.44,75.12,"12,569,463","913,139,114.67"
12-Jan-16,73.36,75.44,71.2,75.84,"12,760,658","928,757,739.66"
11-Jan-16,74,77.76,73.6,78.08,"10,285,045","774,326,877.47"
8-Jan-16,78.4,79.6,77.68,80.16,"5,586,047","439,493,617.80"
7-Jan-16,79.2,79.12,78.8,81.6,"6,499,718","518,132,387.44"
6-Jan-16,80.88,82.4,80.44,83.76,"9,135,882","747,494,299.01"
5-Jan-16,85.28,86.4,85.12,86.96,"4,021,702","345,818,382.62"
4-Jan-16,87.84,90.08,86.56,91.36,"4,529,589","401,304,078.97"
31-Dec-15,88,86.72,86.56,89.92,"3,795,286","335,428,130.14"
30-Dec-15,87.44,87.68,86.72,88,"3,099,548","270,614,024.42"
29-Dec-15,90.08,89.28,89.2,90.32,"2,948,144","264,747,529.75"
28-Dec-15,87.44,88.48,87.28,88.56,"2,561,987","224,641,040.53"
24-Dec-15,90.4,90.72,89.84,90.8,"2,379,767","215,039,568.93"
23-Dec-15,90.08,88.48,88,90.32,"4,919,259","438,669,354.71"
22-Dec-15,86.16,85.44,85.28,87.04,"2,742,772","236,487,694.65"
21-Dec-15,85.28,84.8,84.16,85.96,"3,316,548","281,901,293.88"
18-Dec-15,85.28,86.48,84.96,87.92,"4,639,068","399,769,221.35"
17-Dec-15,85.92,87.6,85.68,87.6,"3,758,079","324,625,640.31"
16-Dec-15,87.92,89.84,87.04,90.68,"4,548,408","402,433,763.64"
15-Dec-15,91.2,90.64,90,93.2,"4,486,513","410,294,871.97"
14-Dec-15,89.28,87.76,86.32,90.432,"4,893,520","433,931,802.62"
11-Dec-15,88.56,90.4,88,90.64,"5,557,615","494,527,355.04"
10-Dec-15,90.96,91.52,90.64,92.56,"4,218,233","386,584,475.07"
9-Dec-15,92.48,94.16,91.44,96.48,"4,858,883","454,569,887.16"
8-Dec-15,93.44,92.16,91.6,95.72,"4,946,712","461,813,385.54"
7-Dec-15,93.76,96.16,93.2,96.6,"6,665,798","629,633,571.51"
4-Dec-15,99.68,99.6,98.64,101.04,"5,235,564","521,881,497.40"
3-Dec-15,102.16,100.72,99.6,103.76,"4,499,681","457,991,194.55"
2-Dec-15,99.84,102.16,99.04,104.24,"6,567,971","662,673,396.80"
1-Dec-15,103.6,103.36,102.64,104.88,"2,457,339","254,291,493.73"
30-Nov-15,103.44,105.44,103.2,105.84,"2,770,029","289,060,561.90"
